address	type	comment
0040def0	PLATE	Builds the marker-placement submenu package containing Target, Warning, Waypoint, and Crashpoint items.
0040e020	PLATE	Builds a marker filter submenu package with Target, Warning, and Waypoint toggle items.
0040e120	PLATE	Builds a submenu package listing every unit type in the category indexed by the input, one toggle item per entry.
0040e1e0	PLATE	Initializes the eight unit-type categories and their entries, building the per-category submenus and the marker submenu.
0040e600	PLATE	Constructs the entire tactical-map panel: loads cursor/arrow textures, computes color palette indices, and builds all menus, buttons, sliders, and packages.
0040f7a0	PLATE	Detaches the base map frame from the view and resets the panel's active/hover state flags.
0040f820	PLATE	Detaches the full map panel and all its sub-packages from the view and clears every item's active flag.
0040f9a0	PLATE	Detaches the uplink-mode subset of map packages from the view and resets the panel state flags.
0040f9f0	PLATE	Releases the common map-item sublists and restores the previous cursor when hiding the panel.
0040fa50	PLATE	Detaches the three extra uplink-mode packages from the view.
0040fad0	PLATE	Tears down the map panel for the current mode, releasing the appropriate set of UI items and freeing dynamic marker lists.
0040fb60	PLATE	Returns the single selected uplink object (type 0x15) from the entity list, falling back to the current cursor target if exactly one is not found.
0040fbc0	PLATE	Attaches the appropriate map-panel packages to the view for the requested mode, selecting the uplink build UI when an uplink is targeted.
0040fcb0	PLATE	Lazily creates the map frame and uplink view, then tears down and re-shows the panel for the current/appropriate mode.
0040fde0	PLATE	Selects the slope-direction arrow glyph characters from a lookup table based on clamped X and Y slope indices.
0040fe50	PLATE	Computes the slope-arrow glyph characters for a world position by sampling terrain slope, or returns '?' when slope data is unavailable.
0040ff10	PLATE	Constructs a Docview_Frame for the map, setting its default 100x100 (or 200x200 hi-res) size and bounds.
0040ffe0	PLATE	Handles mouse button/move events for the map frame, starting or ending a title-bar drag and hit-testing the drag region.
004100e0	PLATE	Sets the map frame's stored size, doubling the dimensions in hi-res mode, and updates its bounds.
00410130	PLATE	Recursively positions and sizes the map frame's child content view inside its borders, guarding against re-entrancy.
004101e0	PLATE	Computes the rectangle of the map frame's resize grip in the corner, returning false when the frame is not resizable.
00410230	PLATE	Draws the map frame's title bar with its caption text and, if resizable, the corner resize grip.
004103a0	PLATE	Draws the full map frame: applies any in-progress drag offset, fills the background, draws the title bar and border, then draws the child content.
004104f0	PLATE	Replaces the map frame's child content view, releasing the old one and laying out the new view within the frame.
004105b0	PLATE	Creates the uplink content view, sizes it, and attaches it as the map frame's content.
004106f0	PLATE	Unconditionally resets the map-panel drag/selection state globals to their idle values.
00410720	PLATE	Resets the map-panel drag/selection state globals only if a drag or selection is currently active.
00410760	PLATE	Builds an HTML tooltip string for a unit showing its name and hit points, and submits it for display.
00410840	PLATE	Builds an HTML info tooltip string for a building/structure entity showing its name, contents, team, and hit points, then submits it for display.
004109a0	PLATE	Builds an HTML info tooltip for a vehicle/tank entity including its name, pilot, team, kill ratio, current kills, and hit points, then submits it for display.
00410c50	PLATE	Builds an HTML info tooltip for a carrier/cargo entity showing its name, team, the list of items it is currently carrying with quantities, and hit points.
00410e10	PLATE	Builds an HTML info tooltip for a supply ship, listing its shields, each cargo slot's contents and ETA plus delivery mode (Autonomous/Manual), or an enemy summary when it is not the player's ship.
004110c0	PLATE	Dispatches tooltip building based on the selected entity's type code, calling the appropriate vehicle/building/supply-ship/carrier builder and falling back to a default handler.
00411160	PLATE	Builds an HTML info tooltip for a map marker (Target/Warning/Waypoint) showing its label, author, and body text.
004112e0	PLATE	Builds an HTML info tooltip describing the warp cloud(s) over a given map square, indicating which team(s) are preparing to warp in supply ships.
00411460	PLATE	Builds an HTML info tooltip describing a map square's stability, listing how many red and blue skypumps are stabilizing it.
00411600	PLATE	Small thunk that forwards through a pair of object vtable methods, adjusting this/offset pointers before the second call.
00411660	PLATE	Performs a screen-bounds hit test for the hovered entity and, if inside the tooltip region, triggers building of the entity tooltip and its rendering.
00411730	PLATE	Hides/dismisses the active tooltip widget by clearing its visible flag and invoking its vtable reposition method with off-screen coordinates.
00411760	PLATE	Hit-tests the hovered map marker and, if the cursor is inside the tooltip region and the marker changed, builds and shows its marker tooltip, otherwise hides the tooltip.
00411860	PLATE	Hit-tests the hovered map square and, if the cursor is inside the tooltip region and the square changed, builds and shows the square stability tooltip.
00411960	PLATE	Hit-tests the hovered map square and, if the cursor is inside the tooltip region and the square changed, builds and shows the warp cloud tooltip.
00411a60	PLATE	Per-frame tooltip update that picks the correct hover handler based on what is currently under the cursor (entity, marker, stability square, warp cloud) or hides the tooltip.
00411ad0	PLATE	Walks the global marker list and removes every node whose owner field matches the value in EDI.
00411b00	PLATE	Deletes a beacon marker, optionally sending a beacon-modify network packet built from its two endpoint name strings before removing the marker and freeing its widget.
00411be0	PLATE	Builds the marker edit dialog UI with name and description text fields prefilled from the marker plus Okay/Cancel buttons, and returns the dialog object.
00412120	PLATE	Creates a wrapper object, builds the marker edit dialog, positions and displays it, and returns the wrapper.
004121e0	PLATE	Resets all the global hover/tooltip and selection state variables and records the current cursor position relative to the view origin.
004122c0	PLATE	Constructor for a Convex_Button widget that initializes its fields and installs the Convex_Button vftable.
00412320	PLATE	Tests whether a point lies inside the convex button's polygon by checking it against every stored edge half-plane, returning true only if inside all edges.
004123c0	PLATE	Handles a mouse event for the convex button, hit-testing the cursor against its polygon and toggling pressed state plus firing the click action on button-up.
00412450	PLATE	Draws the convex button by selecting the normal or pressed image based on its state and blitting it via the renderer vtable.
004124c0	PLATE	Computes the normalized edge line coefficients (a,b,c) for an edge between two 2D points used by the convex button hit test.
